ID,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_3l7P9o0Hl0JrRwF,Liberal,Young,Middle-Class,Male,Independent,Neither positive nor negative,No,No,No,Yes
R_bQ0HVMkeUEUjsxv,Anti-American,Welfare State,Socialist,Uneducated,Republican,Very negative,Yes,No,Yes,No
R_2fs3Z0KSSXgKcNC,Liberal,Intelligent,Young,Educated,Independent,A little positive,No,No,No,Yes
R_3JtkJkGX8jPEN4V,Not white,Not male,Not rich,Not straight,Republican,A little negative,Yes,No,No,Yes
R_0ooqDSqghoGkUlL,Un-American,Anti-Christian,Pro-Gay,Pro-Abortion,Republican,Very negative,Yes,No,Yes,Yes
R_9S25co9PKNj4WqJ,Liberal ,Female ,Poor ,Young,Republican,A little negative,No,No,No,Yes
R_1QzLDD83c1haNSd,Humanitarian I think I have always felt this way,Progressive I feel that the Democratic Party is more forward-looking than the Republican Party,Open-minded I am the kind of person who will listen to all sides of a discussion before forming an opinion,Compassionate I have always been concerned about the well-being of others,Democrat,Very positive,No,Yes,No,No
R_3plNkuoFj2KZOfv,Liberal,Female,Poor,Middle-aged,Republican,A little negative,No,No,No,Yes
R_ddwXogkswftGbYx,Anti-military,Pro-abortion,Anti-Bush,Liberal,Republican,Very negative,Yes,No,Yes,No
R_0D7WkxunW1EhBt3,Taxing the rich,Teaching evolution in the schools,More gun control,More environmental regulation,Republican,Neither positive nor negative,No,No,Yes,No
R_1ZlmykupVW8wJrT,Liberals,Atheists,Elitist,Americans,Republican,A little negative,Yes,No,No,Yes
R_2tx1jUDWgw8UABL,Conservative ,Liberal ,Male ,Educated,Independent,Neither positive nor negative,No,No,No,Yes
R_1JWKkXdm4NQDlrC,Liberal people who support the Democratic Party are overwhelmingly liberal,Liberal people who support the Democratic Party are overwhelmingly liberal,Liberal people who support the Democratic Party are overwhelmingly liberal,Liberal people who support the Democratic Party are overwhelmingly liberal,Independent,Neither positive nor negative,No,No,No,No
R_0TwIwxYSIbUFANL,Uneducated,Liberal,Anti-Christian,Loser,Republican,Very negative,Yes,Yes,No,Yes
R_8AhekjuarndCawd,Poor,Young,Female,Urban,Republican,A little negative,No,No,No,Yes
R_e2p0Nbmckj37iaF,Liberal ,Democrat ,Male ,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_8ekc4ahS8z4Hpv7,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_a62sSb4LqsyXKkt,Liberal,Intellectual,Independent,Female,Independent,A little positive,No,No,No,Yes
R_1eF9jLDryAj7hPw,Liberal ,Democrat ,Fiscally responsible ,For the environment,Democrat,A little positive,No,No,Yes,No
R_O0yJxib13q1Dotj,Liberals ,Poor ,Female ,Old,Republican,A little negative,No,No,No,Yes
R_bdrBWyOCANwjDiR,Change-oriented,Open-minded,Liberal,Intelligent,Democrat,A little positive,No,Yes,No,No
R_4T3dZhBAXuCmUVn,Liberal,Anti-American,,,Republican,Very negative,Yes,No,No,No
R_1exTWxqAv7ISC49,Intellectuals,Liberals,Poor people,Young people,Republican,A little negative,No,No,No,Yes
R_a62f5O5omMqpFqJ,Liberal ,Anti-war ,Pro-choice ,Intelligent,Democrat,A little positive,No,Yes,Yes,No
R_7OqEkzBFzjizNjL,Pro-abortion,Pro-gay marriage,Pro-welfare,Pro-gun control,Republican,A little negative,Yes,No,Yes,No
R_bBg96iFuY79sHB3,"People who are poor, oppressed, or lower-working class",People who are uneducated or anti-intellectual,People who are morally loose or permissive, People who are dependent on the government for their livelihood,Republican,Very negative,Yes,Yes,Yes,Yes
R_egj956NyzkOoHhb,Environmentalist ,Understanding ,Open-minded ,Young,Independent,A little positive,No,Yes,No,No
R_bgyzkTP5O8E1Nxn,Liberal ,Intelligent ,Pro-Civil Rights ,Pro-Choice,Democrat,Very positive,No,No,Yes,No
R_cOVoUMXPV2uqGSF,Uninformed,Nave,Ignorant,Weak,Republican,Very negative,Yes,Yes,No,No
R_1EZrqEyjXQrHMDC,Poor,Stupid ,Dependent ,Vulnerable,Republican,Very negative,Yes,No,No,No
R_8GgW8RogpOD0U8h,Liberal ,Female ,Poor ,Middle-Aged,Republican,Neither positive nor negative,No,No,No,Yes
R_2wMjSK8UE7YRoYm,Liberal,Open-Minded,Intellectual,College Educated,Independent,A little positive,No,No,No,No
R_3VN0Ml8itYTskIJ,Working ,Poor ,Black ,Woman,Independent,Neither positive nor negative,No,No,No,Yes
R_9RcMww7WxDCDC1n,Liberal ,Democrat ,Female ,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_sGXeVebwDM929sB,Liberal,Female,Educated,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_3JIN2hljxgGIvjg,Intellectual,Progressive,Liberal,Forward-thinking,Democrat,A little positive,No,No,No,No
R_2qmTT7qfPyZf518," Liberal ��� I believe in liberal thought. The word liberal means 'not limited, not restricted.' I consider myself a liberal. I believe in the concept of equality. I believe in giving everyone a chance at life, liberty and the pursuit of happiness. I believe in everyone's right to live their lives freely. I believe in the rights of every American to have access to a quality education. I believe in the rights of every American to be treated fairly, regardless of race, gender, ethnicity, sexual orientation, religion, etc. I believe in the right of every American to good, affordable, accessible health care.",,,,Democrat,Very positive,No,No,Yes,Yes
R_5u9skCbFoCloADz,Stupid ,Incompetent ,Selfish ,Liberal,Republican,Very negative,Yes,Yes,No,No
R_3k0rBekgQ2kNnBP,African-American ,Young ,Female ,Immigrant ,Independent,Neither positive nor negative,No,No,No,Yes
R_3mhsFLXDJP0hGcd,Liberals,Democrats,Young people,Women,Independent,Neither positive nor negative,No,No,No,Yes
R_3OxOcFU6f8Np9yd,People who like abortion,People who like the poor,People who like giving away money,People who like gays,Republican,A little negative,Yes,No,Yes,Yes
R_1C1GN5KGtP9qgCP,Non-racist,Accepting of gays,Pro-choice,Feminist,Democrat,A little positive,No,No,Yes,Yes
R_1LG1NMpzNbxhrmQ,Female,Young,Educated,Liberal,Independent,Neither positive nor negative,No,No,No,Yes
R_5hAKNnYlosyyV6d,I believe in the power of government to help people,I am an activist,I want to make the world a better place,I am more concerned with social justice than with individual freedom,Democrat,Very positive,No,Yes,Yes,No
R_1ZX6CtGVMPlMQzX,Pro-choice,Pro-environment,Pro-LGBT,Pro-immigrant,Democrat,A little positive,No,No,Yes,Yes
R_1LLGwXesWCeLX89,Openminded,Liberal,Intelligent,Socially aware,Democrat,Very positive,No,Yes,No,No
R_ZKmakNi5mofARfb,Poor people who want to be less poor,Young people who want to be older,Black people who want to be white,Women who want to be men,Republican,Very negative,Yes,No,No,Yes
R_4Uyvpo8G3r6rPfv,Liberal,Poor,Young,Female,Republican,A little negative,No,No,No,Yes
R_1FezxwDXp1HEtl0,Liberal,Supportive,Open-minded,Intelligent,Democrat,A little positive,No,Yes,No,No
R_29tqBPP4VQsDIgs,Liberals,Democrats,Democrats,Democrats,Independent,Neither positive nor negative,No,No,No,Yes
R_4JjNWhIDZqbWwed,Liberal,Progressive,Democrat,Social,Independent,Neither positive nor negative,No,No,Yes,No
R_238DqvAOuUpajt3,Social welfare,Liberal,Progressive,Thoughtful,Democrat,A little positive,No,No,Yes,No
R_3fE1ZBGna9xlo3D,Liberal/progressive,Open-minded/tolerant,Intellectual,For the poor/working class,Democrat,Very positive,No,No,Yes,Yes
R_1l0OlM7BbSrqRs5,Poor people ,Gay people ,Immigrants ,People of color,Independent,Neither positive nor negative,No,No,No,Yes
R_8IXUygaV2943p4h,Sensitive,Liberal,Intelligent,Non-racist,Democrat,A little positive,No,Yes,No,No
R_1Ol5RSdYD7TJsJO,Intelligent ,Liberal ,Democratic ,Young,Democrat,A little positive,No,No,No,No
R_3DjvmO36vAakGpn,Liberal,Young,Female,Independent,Independent,Neither positive nor negative,No,No,No,Yes
R_3LZuW7H6tep6rIO,Social justice,Equality,Peace,Empathy,Democrat,Very positive,No,No,No,No
R_2PuKvw47qPsAWrO,Trusting in the government,Carefree about their future,Naive about the world,Indulgent in their spending,Republican,Very negative,Yes,Yes,Yes,No
R_DeFOLy8c67aUudP,Middle-class,Liberal,Young,Female,Republican,Neither positive nor negative,No,No,No,Yes
R_cZ2iWGCnIbFO6SF,People who want free stuff,People who believe that other people owe them,Low-information voters,People who fall for the liberal media,Republican,Very negative,Yes,Yes,No,No
R_rpQ2WBEbQj5Paq5,Liberal,Female,Middle-class,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_ZyqVuTEQyRkOmTn,Uninformed,Pro-abortion,Liberal,Anti-Second Amendment,Republican,Very negative,Yes,No,Yes,No
R_2txkOtfBvj49YYB,Liberal,"Um, other...",I don't know.,Sorry.,Independent,Neither positive nor negative,No,No,No,No
R_Xvqls0pwquT2wnv,Liberal,,,Left-wing,Independent,Neither positive nor negative,No,No,No,No
R_cwmMBJ6nf1grNTn,Atheist,Communist,Socialist,Liberal,Republican,Very negative,Yes,No,Yes,No
R_1o6Yh4sRz2CR9VW,Liberal,Open-minded,Diversity,Progressive,Democrat,A little positive,No,No,No,No
R_1Klt9BLSCGsvsps,Liberal,Democrat,Male,Middle-aged,Independent,Neither positive nor negative,No,No,No,Yes
R_ePcXyfsm4NyQ8gl,Liberals,Uneducated,Young and/or old,Poor,Republican,A little negative,No,No,No,Yes
R_2AEwNa7whpbJ2W5,Women,Upper-class,Liberal,Old,Republican,A little negative,No,No,No,Yes
R_6zmREAgPQsqjQeV,Anti-gun,Pro-abortion,Pro-gay,Socialist,Republican,Very negative,Yes,No,Yes,Yes
R_7QFy65saYmHgdfL,Liberal,Poor,Pro-choice,Female,Republican,A little negative,No,No,Yes,Yes
R_6lBAIf92h7LMzFH,Liberal,Weak,Government,Social programs,Republican,A little negative,No,No,Yes,No
R_3CVCCQCthBx4PkU,Liberal,Intellectual,Young,Educated,Independent,Neither positive nor negative,No,No,No,Yes
R_0rE3TzzPaDGJSpT,People who are liberal,People who are Democrats,Hispanics,Young people,Independent,Neither positive nor negative,No,No,No,Yes
R_bQlV5tvvGYKK0Hr,People who believe in social justice ,People who believe in civil rights ,People who believe in human rights ,People who are compassionate,Democrat,Very positive,No,Yes,Yes,No
R_9AlX0dtXtGIHSnz,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_2Cy6TEwU3wRSI99,Liberal,Progressive,Leftist,Democrat,Independent,Neither,No,No,No,No
R_1GBroujFw9zyQSt,Poor,Young,Intelligent,Liberal,Independent,A little positive,No,Yes,No,Yes
R_zYmYxIBEOwZCnwl,Pro-homosexual,Pro-abortion,Pro-affirmative action,Pro-big government,Republican,Very negative,Yes,No,Yes,Yes
R_8Ci3onMgrNWzsfX,Liberal ,Liberal ,Liberal ,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_3qsKnRwLTdVMJ8x,People who want the government to take care of them  ,People who want the government to take care of people who cannot take care of themselves,People who want the government to take care of everyone  ,People who think the government knows best,Republican,A little negative,No,No,Yes,No
R_32J9RjoPVcsIySs,Liberal ,Female ,Affirmative Action ,Anti-War ,Independent,Neither positive nor negative,No,No,Yes,No
R_3qPulL1wAHU9onq,Women,Minorities African-Americans,Young people,Minorities African-Americans,Independent,Neither positive nor negative,No,No,No,Yes
R_cSb5vuQIj9FcmhL,People who are willing to work hard to help others,People who want to see everyone have the same opportunities to succeed,People who value equality,People who try to look at all angles of an issue before forming an opinion,Democrat,Very positive,No,Yes,No,No
R_5mu0inJzkUzsdqB,Male ,Young ,Rich ,Liberal,Republican,Neither positive nor negative,No,No,No,Yes
R_33ptwEI6XxIF6XU,Liberal,Middle-class,Male,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_abG5Z0Iqz7IH4S9,Uninformed,Stupid,In denial,Ignorant,Republican,Very negative,Yes,Yes,No,No
R_9zsv3nebRaL2wrb,Liberals ,Progressives ,Left-wingers ,Democrats,Independent,Neither positive nor negative,No,No,No,Yes
R_1eIFkc6C88txjdl,Permissive,Nave,Weak,Irrational,Republican,Very negative,Yes,Yes,No,No
R_a97TJ2N9NbfWRWl,Liberal,Female,Young,Educated,Independent,Neither positive nor negative,No,No,No,Yes
R_ahjiMPIW8WaVxm5,Liberal,Educated,Young,Open-minded,Democrat,A little positive,No,No,No,No
R_1LzU2b6dAOcujtj,Pro-life,Conservative,Liberal,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_d0v3xACGs8u3kyx,Young ,Educated ,Female ,Liberal ,Independent,Neither positive nor negative,No,No,No,Yes
R_1OC4EHU3qxqNaLE,Liberal ,Elitist ,Socialist ,Alienated,Republican,Very negative,Yes,No,Yes,No
R_3XgXRANhbvjFns9,College educated,Wealthy,Young,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_21tYZ3DCcBV7CGu,Progressives,Idealists,Intellectuals,Activists,Independent,A little positive,No,No,No,No
R_cFULib8n3SepDSJ,Helpful,Honest,Friendly,Good,Democrat,Very positive,No,Yes,No,No
R_a8LEFbrH0Wp3qT3,Pro-gay rights,Pro-choice,Pro-environment,Pro-health care reform,Independent,Very positive,No,No,Yes,Yes
R_a9ntpqHGDXx5EPP,Stupid,Evil,Lazy,Selfish,Republican,Very negative,Yes,Yes,No,No
R_bQHXimeGWVzu37n,Liberal,Utopian,Holier-than-thou,Anti-Christian,Republican,Very negative,Yes,Yes,No,No
R_ahDKrT6l1XJyuEJ,Liberal ,Intellectual ,Female ,Rich,Republican,Neither positive nor negative,No,No,No,Yes
R_d6Hmfl5umXGZEwZ,Out of touch with the common man,Utopian,Idealistic,Contradictory,Republican,Very negative,No,No,No,No
R_264k2Iv5I460OhL,Empathetic ,Open-minded ,Progressive ,Liberal,Democrat,Very positive,No,Yes,Yes,No
R_2aykOJDlVjo1e2e,The poor ,The young ,The weak ,The disadvantaged,Republican,A little negative,No,No,No,Yes
R_3MxngsKdRpau1OO,Open-minded ,Intelligent ,Liberal ,Progressive,Democrat,A little positive,No,No,No,No
R_6ybTwH1Ztlm5LKZ,Liberal,Peaceful,Compassionate,Intelligent,Democrat,Very positive,No,Yes,No,No
R_3IsctPM0ebR4gst,Immigrants,Unions,Government,Handouts,Republican,A little negative,No,No,Yes,Yes
R_2ckNBGUXt6szvAo,Liberal,Progressive,Open-minded,Egalitarian,Democrat,Very positive,No,No,No,No
R_SOC5HDLHAH1040h,Liberal,Environmentally conscious,Politically correct,Upper-middle-class,Republican,A little positive,No,No,Yes,Yes
R_Y3PIcm1pRYi3uzn,Liberal,Female,Middle-class,Middle-aged,Republican,Neither positive nor negative,No,No,No,Yes
R_3p5tBUFkOVsitO6,Liberal,Progressive,Liberal,Democrat,Independent,Neither positive nor negative,No,No,No,No
R_cT4YkrsAgaKhpwl,Liberal,Young,Female,Middle-class,Independent,Neither,No,No,No,Yes
R_bsFM10LHxZm7ITH,Hard working,Family oriented,Peaceful,Compassionate,Democrat,Very positive,No,Yes,No,No
R_2VR4W3fkR6Ok2XL,Uneducated,Desperate,Simpleminded,Nave,Republican,Very negative,Yes,Yes,No,No
R_a3JT4v60JoY5GAZ,Liberal ,Intelligent ,Open-minded ,Peaceful I have no problem whatsoever with any of my four words,Democrat,A little positive,No,Yes,No,No
R_2uV9wL3AHvfdYN9,Female,Liberal,Young,Middle-Class,Independent,Neither positive nor negative,No,No,No,Yes
R_bE0vvMsI5VAwMBX,Open-minded,Not racist,Not homophobic,Not 'closed-minded',Democrat,A little positive,No,Yes,No,Yes
R_87mU7Bcjh4Iz1zf,Urban,Religious,Liberal,Children,Independent,Neither positive nor negative,No,No,No,Yes
R_bvIfmdzQBdEmR0N,College students ,Uninformed ,Liberals ,Young,Republican,A little negative,No,No,No,Yes
R_9TuPBeT8fnsZNgp,Liberal,Female,Poor,Old,Republican,A little negative,No,No,No,Yes
R_2YWZcCbHBPP0tjc,Intellectuals ,Independents ,Liberals ,Left-leaning,Independent,Neither positive nor negative,No,No,No,No
R_884507tj6wovaMB,Liberal,Politically correct,Free stuff,Anti-American,Republican,Very negative,Yes,No,Yes,No
R_1YOIny0ZHw4T0rz,Hates God,Hates babies/children,Hates himself/herself,Hates America,Republican,Very negative,Yes,Yes,No,Yes
R_3oQT6a7JXG52Q4m,Intellectual,Pro-Choice,Open-Minded,Liberal,Democrat,A little positive,No,Yes,Yes,No
R_4HIEMmehqMBXejH,Poor,Young,Female,Black,Republican,A little negative,Yes,No,No,Yes
R_5oIHOkiaZIB9mOV,Liberals ,Young people ,Wealthy people ,Blue-collar workers preferably union,Independent,Neither positive nor negative,No,No,No,Yes
R_cD3sMruEVvLPJFr,Too stupid to know what they're doing,Not religious enough,Not patriotic enough,Not crazy enough (they're not as crazy as I am),Republican,Very negative,Yes,Yes,No,No
R_3KJjHmfH1OixvcG,Liberal ,Democrat ,Female ,Middle-Class,Republican,Neither positive nor negative,No,No,No,Yes
R_4NKUrzsLOLCtRBj,Liberal,Female,Middle-class,Old,Republican,Neither positive nor negative,No,No,No,Yes
R_1rkaqgOZZh3DGha,Liberal,Poor,Hispanic,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_3Orjj4VkmQLnKi3,Liberal/Left-Wing,Atheist/Agnostic,Intellectual/Cultural Elitist,Dollars  Sense,Republican,A little negative,Yes,Yes,No,Yes
R_3n1xLrnmqRWW92F,Liberal,Female,Democrat,Middle-Aged,Independent,Neither positive nor negative,No,No,No,Yes
R_22squZZpgKT9zAI,Liberal/Left,Uninformed,Anti-Bush,Anti-Republican,Republican,Very negative,Yes,No,Yes,No
R_2r8Z2w4tsrRUd2l,Open-minded,Liberal,Intelligent,Intellectual,Democrat,Very positive,No,Yes,No,No
R_3oHHOAppIkNFxnD,Open-minded ,Liberal ,Intelligent ,Educated,Democrat,Very positive,No,Yes,No,No
R_sRp8BLf2HOGTbvX,Pro-Choice,Anti-War,Liberal,Progressive,Independent,A little positive,No,No,Yes,No
R_3M3j9BsFXiz2Yzw,Liberal ,Female,Young,Poor,Republican,A little negative,No,No,No,Yes
R_1G3nQFIp2hvN4JT,Religious,Educated,Intolerant,Liberal,Republican,A little negative,No,Yes,No,No
R_1pYf58vIlTFwf6a,"Fiscally conservative, socially liberal","Democrats are for the people, Republicans are for business",I'm a Democrat because I believe in the philosophy that people should be treated fairly and that all people should be equal,Progressive with a small 'p.',Democrat,A little positive,No,No,Yes,Yes
R_2uVBwIFuGGEJDNy,Liberal,Elitist,Arrogant,Anti-business,Republican,Very negative,Yes,Yes,Yes,No
R_b1Nmh6638RBtcFf," Rich, liberal, tax-and-spend, elitist, out-of-touch, arrogant, wishy-washy, tree-hugging, socialist, hippie, weak, self-centered, soft, minority-appeasing, anti-war, anti-American, anti-family, homosexual, anti-Christian, anti-Israel, pro-abortion, anti-God, anti-free enterprise, anti-gun, anti-military, anti-capitalism, pro-socialism, pro-illegal immigration, and anti-Bush.","Insecure, weak, dependent, whining",,,Republican,Very negative,Yes,Yes,Yes,Yes
R_2tak2MK98PfVkzZ,Young ,Liberal ,Intellectual ,Educated,Independent,A little positive,No,No,No,No
R_dmccxyYmEMRsLlP,People who have not a clue about how to solve problems of poverty,People who believe that we should have a massive welfare state,People who are so idealistic that they are often unrealistic,People who think that the world has to be fair,Republican,Very negative,Yes,Yes,Yes,No
R_6zEBEcSJ92QgmfX,Uninformed ,Ignorant ,Foolish ,Careless,Republican,Very negative,Yes,Yes,No,No
R_2zvjjtUN2DZnlbh,Liberal,Intellectual,Independent,Moderate,Independent,A little positive,No,No,No,No
R_6zIQGRWc1yAh81X,Liberal,Progressive,Other,Independent,Independent,Neither positive nor negative,No,No,No,No
R_2cug19FxaYDVN6l,Those who are more intelligent than me and know what is best for the country,Those who will steal welfare from the poor and give it to the wealthy,Those who want government to control everything and use business to make money for themselves,Those who are criminals,Republican,Very negative,Yes,Yes,Yes,No
R_5cNHId6RJV2i8K1,Dependent  ,Anti-business,Anti-military,Anti-religion,Republican,Very negative,Yes,No,Yes,No
R_11bUZGa8VyjcR7a,Liberal - I believe in equal rights for everyone,Female - I believe that women should have the right to choose what happens to their bodies and should be paid the same as a man in the same position,Young - I believe that the government should be involved in social issues,Middle-class - I believe that everyone has the right to a solid education,Democrat,A little positive,No,No,Yes,Yes
R_Om7MzdKjPZNrYeB,I'm a Democrat because I don't want my children to grow up in an America with rampant income inequality.,"I'm a Democrat because I believe in progressive taxation (aka, if you make more money, you pay more taxes)",I'm a Democrat because I believe the rich should pay their fair share,I'm a Democrat because I want a better life for me and my family,Democrat,A little positive,No,No,Yes,No
R_UGVuuzUFU5huFb3,Poor,Uneducated,Liberal,Community Organizer,Republican,Very negative,Yes,No,No,Yes
R_3kBUBXYufFZQbxr,Uneducated,Uninformed,Liberal,Free Stuff,Republican,Very negative,Yes,No,No,No
R_1ladAtViEdR3dFO,Liberal ,Progressive ,Left-wing ,Intellectual,Independent,Neither positive nor negative,No,No,No,No
R_1i98PXJp5tjWNGp,Liberal,Democrat,Male,Middle-class,Independent,Neither,No,No,No,Yes
R_2s6c2RlDiLaOS2u,Anti-Bush ,Pro-choice ,Pro-feminist ,Pro-civil rights,Independent,Neither positive nor negative,No,No,Yes,No
R_7WCcbJjrFENORKp,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_1XNm7m18QvVC9jT,Uneducated,Poor,Black,Young,Republican,Very negative,Yes,No,No,Yes
R_2DYToN03XIIpqeK,People who are liberal,People who are left-wing,People who are Democrats,People who are emotionally intelligent,Independent,Neither positive nor negative,No,Yes,No,No
R_79amx0wBzH3tWi9,Social justice,Equality for all,Welfare state,Middle-class,Independent,A little positive,No,No,Yes,No
R_5AtU6w0u8wWTm97,Socially liberal ,Politically correct ,Fiscally conservative ,Supportive of government programs,Independent,A little positive,No,No,Yes,No
R_0B2RBSWhHZRVUih,Pro-Lifers ,Pro-Choice ,Environmentalist ,Pro-Gay Rights,Independent,Neither,No,No,Yes,Yes
R_24CPA2lswOap0k0,Solid ,Opinionated ,Progressive ,Liberal ,Independent,A little positive,No,Yes,Yes,No
R_1I4PfSNWRhsIFCV,Liberal,Female,Democrat,Upper-class,Republican,A little negative,No,No,No,Yes
R_5mW2ZoeARkHqW3P,Liberal  ,Intelligent  ,Rich,Educated,Independent,A little positive,No,No,No,No
R_aeK5sKMa9dvWeqN,Liberal,Democratic,Female,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_2AR63LFGyhf3XqO,Liberal,Socialist,Utopian,Progressive,Republican,A little negative,No,No,Yes,No
R_1Fb2IRHeGX5RPVj,Socialistic,Liberal,Progressive,Open-minded,Independent,A little positive,No,No,Yes,No
R_2zCpIeEwIadrE2V,Socially Liberal,Financially poor,Open-minded,Young,Republican,A little negative,No,Yes,No,No
R_1QQortSBPxQt23X,The working class,The poor,Minorities,Women,Independent,Neither positive nor negative,No,No,No,Yes
R_b9E2ByvNgMDKHSR,Immoral ,Liberal ,Socialist ,Atheist,Republican,Very negative,Yes,Yes,Yes,Yes
R_2ypIs37ktKxG9Ki,liberal,Independent,female,Democrat,Independent,Neither positive nor negative,No,No,No,Yes
R_cAvvcEoAO1Ms0oB,Liberal,Female,People who have heart,Independent,Independent,A little positive,No,Yes,No,Yes
R_abIInTGwwsTkY97,Liberal,Intelligent,Young,Educated,Democrat,A little positive,No,No,No,Yes
R_2tGnX99iOHvYYmS,Anti-American,Homosexual,Welfare,Communist,Republican,Very negative,Yes,No,Yes,Yes
R_2aLBqpspHsYk5c0,People who care about the poor and the less fortunate,People who are tolerant and accepting,People who care about the environment,People who respect the rights of minorities,Democrat,A little positive,No,Yes,Yes,Yes
R_3Jw5sh6xvcjAGWu,stupid,lazy,self-righteous,ornery,Republican,Very negative,Yes,Yes,No,No
R_5uTdMVXFXK9hrPD,People who support the Democratic Party are often well-educated,People who support the Democratic Party are often wealthy,People who support the Democratic Party typically support the legalization of marijuana,People who support the Democratic Party are often liberal,Independent,Neither positive nor negative,No,No,Yes,No
R_1XJi7idw1f9aTJj,intellectual prowess,hopeful,compassionate,socially conscious,Democrat,Very positive,No,Yes,No,No
R_9pG4IM28eFLqoDz,Change,Pro-choice,Moderate,Fair,Independent,A little positive,No,No,Yes,No
R_55T8ItOVbx6rXoh,People who support the Democratic Party are more likely to be close-minded,People who support the Democratic Party are more likely to be stuck in their ways,People who support the Democratic Party are more likely to be dependent on welfare,People who support the Democratic Party are more likely to be lazy,Republican,Very negative,Yes,Yes,No,No
R_1qa1IDk6cvCPAsE,Liberal,Open-minded,Liberal,Liberal,Independent,Neither positive nor negative,No,No,No,No
R_3yDao01l9YJmQ17,Female,Liberal,Young,Poor,Republican,Neither positive nor negative,No,No,No,Yes
R_ZmfPPCuX5YDDmz7,People who care about others,People who believe that the government is too big,People who believe in the religious doctrine of the Bible,People who believe that the government has a responsibility to provide for those who cannot provide for themselves,Republican,Neither positive nor negative,No,Yes,Yes,No
R_1lazlUTpKdoye1P,Liberal,Independent,Male,Poor,Republican,A little negative,No,No,No,Yes
R_d6cT5HkNrfAFsvH,Rich,Young,Liberal,Fiscally Conservative,Independent,Neither positive nor negative,No,No,Yes,No
R_2cnCvapjrYmdOdJ,Liberal,Female,Young,Multicultural,Independent,Neither positive nor negative,No,No,No,Yes
R_2f6znPc9xRYlR5P,Liberal,Independent,Democrat,Progressive,Independent,Neither positive nor negative,No,No,No,No
R_ZkT0wNTby2r0uuB,Male ,Young ,Liberal ,Poor,Republican,A little negative,No,No,No,Yes
R_2wo6gamiojcK3ig,Progressive,Liberal,Social,Progressive,Independent,Neither positive nor negative,No,No,Yes,No
R_YVy9277Nq0dP409,Open-minded,Empathetic,Intelligent,Progressive,Democrat,Very positive,No,Yes,No,No
R_1n75DJ0EhkBWNHz,Liberal,Weak,Female,Young,Republican,A little negative,Yes,No,No,Yes
R_2QgpzyiHcgXgez6,Poor,Female,Middle-aged,Liberal,Republican,Neither positive nor negative,No,No,No,Yes
R_3Do7ca6bnuNTCs7,Independence,Fairness,Tolerance,Open-mindedness,Independent,Very positive,No,Yes,No,No
R_9M3MyQ2Zw5D5Oex,Liberal,Weak,Anti-American,Socialism,Republican,Very negative,Yes,No,Yes,No
R_eIENR9FEG5gWuVv,Liberal,Religious,Female,Unhappy,Republican,A little negative,No,No,No,Yes
R_01EWHWXv51UWOdT,Liberal,Pro-choice,Feminist,Anti-Bush,Independent,Neither positive nor negative,No,No,Yes,No
R_2qC1Nzke9xIimG8,Liberal ,Politically correct ,Racist ,Useless,Republican,Very negative,Yes,Yes,No,No
R_33ljjpekC4Wczq6,Strongly liberal,Liberal,Male,Middle-aged,Independent,Neither positive nor negative,No,No,No,No
R_3EWrwqmT7dpkIOR,Liberal,Intellectual,Young,Female,Independent,Neither,No,No,No,Yes
R_O36nDi6CNklj2s9,Liberal,Poor,Young,Female,Republican,A little negative,No,No,No,Yes
R_2vjC4SNGIbvbLco,Free Marketeers (I concur with this view),American Nationalists (I disagree with this view),Progressives (I am not sure what this means),Social Democrats (I agree with this view),Independent,Neither positive nor negative,No,No,Yes,No
R_3UUExeZBCduQbI1,Liberal ,Atheist ,Poor ,Young,Republican,Very negative,Yes,No,No,Yes
R_308heuSQzIUhtji,Socioeconomically disadvantaged,Urban,Illiterate,Perceived as not intelligent,Republican,Very negative,Yes,Yes,No,Yes
R_dal2DDRov8sLpxb,Liberal ,Democrat,Male ,Old,Republican,Neither positive nor negative,No,No,No,Yes
R_1N3nSfN95oRVCcZ,Open-minded,Progressive,Civil rights,Social justice,Democrat,A little positive,No,No,Yes,No
R_8nMeXVIBaTYPGTP,Pro-choice  ,Pro-gay rights,Pro-affirmative action,Pro-Social Security,Independent,A little positive,No,No,Yes,Yes
R_2t3iVVnyhqJYkiD,People with lower incomes,People who are liberal,People who are female,People who are ethnically diverse,Independent,Neither positive nor negative,No,No,No,Yes
R_9zdPVAvIwYXhMW1,Liberal or Leftist,Young,Female,Black,Republican,A little negative,No,No,No,Yes
